niche,query,score,video_id,url,title,channel,channel_handle,views,views_text,published,age_days_est,views_per_day_est,duration_seconds,duration_minutes,is_long_1h_plus
discovery_cinematic_celtic_ambient,dark celtic ambient music for studying 1 hour,35.26,vuSDw8YUEA0,https://www.youtube.com/watch?v=vuSDw8YUEA0,[NO ADS] 12 Hours of Celtic Instrumental Music | Relaxation • Meditation • Focus,Mythic Echoes,@MythicEchoes-o6x,42157,"42,157 views",Streamed 11 months ago,330,127.75,41400,690.0,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,35.24,6IAgfLtHfOQ,https://www.youtube.com/watch?v=6IAgfLtHfOQ,"12 Hours Celtic Music Fantasy, Relaxing Medieval Music | Quiet Atmosphere | Enchanted Land", FanTaisia Ambience,@FanTaisiaAmbience24,44223,"44,223 views",Streamed 1 year ago,365,121.16,38386,639.77,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,35.15,F9NV9p4RtQg,https://www.youtube.com/watch?v=F9NV9p4RtQg,Salmos 1-80| 4 Horas de Música Lofi Country Cristiana |Uplifting Praise Playlist para Orar y Meditar,Faith & Fe ,@FaitFe,27710,"27,710 views",1 year ago,365,75.92,15558,259.3,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,35.13,oa5TTy4WZDs,https://www.youtube.com/watch?v=oa5TTy4WZDs,Salmos 1-150| 8 Horas de Música Lofi Country Cristiana|Uplifting Praise Playlist para Orar y Meditar,Faith & Fe ,@FaitFe,23759,"23,759 views",1 year ago,365,65.09,30380,506.33,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,35.12,HFu96BJk2dM,https://www.youtube.com/watch?v=HFu96BJk2dM,Rainy Night Coffee Shop Ambience ☕🌧️ Smooth Jazz & Rain Sounds for Relaxation,Coffee Shop Vibes,@CoffeeShopVibes,7232,"7,232 views",4 months ago,120,60.27,13346,222.43,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,35.12,kM29Jq0HeK4,https://www.youtube.com/watch?v=kM29Jq0HeK4,The blood of Christ [8Hours Soaking Sleep],Soaking Music of the Holy Spirit,@soakingmusicoftheholyspirit,85179,"85,179 views",4 years ago,1460,58.34,32435,540.58,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,35.11,0U0T9AS8KEY,https://www.youtube.com/watch?v=0U0T9AS8KEY,Beautiful Rainy Night at Coffee Shop | Gentle Jazz Ambience for Relaxation,Coffee Shop Vibes,@CoffeeShopVibes,8524,"8,524 views",5 months ago,150,56.83,13863,231.05,True
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,35.05,e_nDp2LN3Cg,https://www.youtube.com/watch?v=e_nDp2LN3Cg,"Deep Focus Music – 2AM Grind for Deep Work, Coding & Midnight Execution",Deep Work Beats,@DeepWorkBeats-c1o,488,488 views,3 weeks ago,21,23.24,13925,232.08,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,35.05,xkZFThucqMQ,https://www.youtube.com/watch?v=xkZFThucqMQ,Lofi Cristiano ✨    Christian Lofi Instrumental 🍃 christian chill instrumental + study beats,Soul Lo Fi,@LoFiCristiano,9639,"9,639 views",1 year ago,365,26.41,7245,120.75,True
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,35.04,NT9mwFHycvo,https://www.youtube.com/watch?v=NT9mwFHycvo,Salmos em Blues - Os Melhores Louvores Para Acalmar e Curar a Alma |  Louvores de Adoração,Salmos em Blues,@SalmosEmBlues,3767,"3,767 views",7 months ago,210,17.94,7200,120.0,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,35.03,o3ANo2tZ8AI,https://www.youtube.com/watch?v=o3ANo2tZ8AI,Touching Heaven [8Hours Soaking Sleep],Soaking Music of the Holy Spirit,@soakingmusicoftheholyspirit,19267,"19,267 views",4 years ago,1460,13.2,29492,491.53,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,35.03,JdBYq3AOI4A,https://www.youtube.com/watch?v=JdBYq3AOI4A,LOFI CRISTIANO PARA ESTAR DE CHILL Y RELAJARSE 🙌🏻 MÚSICA QUE TE RELAJA Y CALMA LA ANSIEDAD,Soul Lo Fi,@LoFiCristiano,30663,"30,663 views",Streamed 5 years ago,1825,16.8,9776,162.93,True
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,35.02,HOMS1SQXaYM,https://www.youtube.com/watch?v=HOMS1SQXaYM,CELTIC TECHNO 2026 | Enchanted Castle Night – Atmospheric Medieval Techno Mix,Medieval TECHNO,@Medievaltechno,682,682 views,2 months ago,60,11.37,10956,182.6,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,35.02,fUc_MKf97S0,https://www.youtube.com/watch?v=fUc_MKf97S0,Smooth Jazz Playlist 2026 ☕ Rainy Evening Cafe Music for Relaxation and Stress Relief,Midnight Rain Sounds,@MidnightRainSounds27,4,4 views,Streamed 20 hours ago,0.5,8.0,19366,322.77,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,35.02,bxK9SEZtA-A,https://www.youtube.com/watch?v=bxK9SEZtA-A,I love you Jesus [8 Hours Soaking Sleep],Soaking Music of the Holy Spirit,@soakingmusicoftheholyspirit,12845,"12,845 views",3 years ago,1095,11.73,30094,501.57,True
discovery_dark_academia_piano,gothic study music dark academia ambience,35.01,h_oTGqCHEso,https://www.youtube.com/watch?v=h_oTGqCHEso,"Rainy Gothic Village at Night | Dark Academia Piano Music (No Ads) for Writing, Reflection & Focus",Aurelian Nocturne,@aureliannocturne,833,833 views,4 months ago,120,6.94,10801,180.02,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,35.01,VLHhnxeVw3U,https://www.youtube.com/watch?v=VLHhnxeVw3U,"🌧️ Descansa en Dios 🌙 | 2 Horas de Piano Lofi Cristiano con Lluvia para Dormir, Orar y Estudiar 📖",Reconstruir Mente,@loficonfe,18,18 views,5 days ago,5,3.6,7201,120.02,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,35.0,zOjV8mZVz4o,https://www.youtube.com/watch?v=zOjV8mZVz4o,"🌧️ Rainy Night Smooth Jazz ☕ Cozy Coffee Shop Ambience for Relaxing, Study & Deep Sleep",CAFFELUNE,@Caffelunemusic,,No views,5 hours ago,0.5,,7496,124.93,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,35.0,qYCeTAfQnSg,https://www.youtube.com/watch?v=qYCeTAfQnSg,"⭐ Cozy Rainy Night Jazz Cafe 🎷 Smooth Jazz Ambience for Work, Study and Deep Focus",Midnight Rain Sounds,@MidnightRainSounds27,1,1 view,Streamed 14 hours ago,0.5,2.0,13226,220.43,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,35.0,51I8c_nmuJU,https://www.youtube.com/watch?v=51I8c_nmuJU,Rainy Night Coffee Shop ☕ Smooth Jazz Ambience for Deep Relaxation,RainJazzia HD,@RainJazziaHD,70,70 views,Streamed 4 months ago,120,0.58,40066,667.77,True
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,35.0,-0XCd2-q3gQ,https://www.youtube.com/watch?v=-0XCd2-q3gQ,Afro House Night Drive Mix 2026 🎧 3 Hours Deep Melodic Set | Best of Vol.1-8,Afro House Original Mix,@AfroHouseOriginalMix,1,1 view,7 days ago,7,0.14,10679,177.98,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,35.0,njcqf3JvC_Y,https://www.youtube.com/watch?v=njcqf3JvC_Y,"Música Cristiana LoFi para orar, meditar y leer la Biblia 📚 Christian Lo-Fi Playlists",Soul Lo Fi,@LoFiCristiano,1091,"1,091 views",2 years ago,730,1.49,7231,120.52,True
current_jazz_lounge,jazz cafe music for work study relaxing 1 hour,34.87,lK0PzE8sQI8,https://www.youtube.com/watch?v=lK0PzE8sQI8,Rainy Jazz Library 📚 1 Hour Soothing Jazz 🌧 Rain Sounds | Studying Music | Work Aid 🎧,Chill Crossing Hour,@ChillCrossingHour,887961,"887,961 views",1 year ago,365,2432.77,3610,60.17,True
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,34.49,3gMgb6LubDU,https://www.youtube.com/watch?v=3gMgb6LubDU,"“Cuando mi alma se rompe, Señor, ves mi clamor” – Blues Gospel en Salmos | Para el Alma Herida",Fe y Blues Gospel en Salmos,@FeyBluesGospelenSalmos,202239,"202,239 views",3 months ago,90,2247.1,4080,68.0,True
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,34.37,LIL8iqJyL-s,https://www.youtube.com/watch?v=LIL8iqJyL-s,𝐌𝐞𝐥𝐚𝐧𝐜𝐡𝐨𝐥𝐢𝐜 𝐏𝐢𝐚𝐧𝐨 𝐰𝐢𝐭𝐡 𝐑𝐚𝐢𝐧 𝐒𝐨𝐮𝐧𝐝𝐬 | 𝐀𝐦𝐛𝐢𝐞𝐧𝐜𝐞 𝐌𝐮𝐬𝐢𝐜 (𝐃𝐚𝐫𝐤 𝐀𝐜𝐚𝐝𝐞𝐦𝐢𝐚),𝐑𝐄𝐆𝐍𝐔𝐌 𝐔𝐌𝐁𝐑𝐀𝐄,/channel/UCfZVLUVgZGUaiSV_jNNiHnw,2392656,"2,392,656 views",3 years ago,1095,2185.07,3613,60.22,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,34.16,s-AMZJb5HO4,https://www.youtube.com/watch?v=s-AMZJb5HO4,Afro House 2026 Mix | Deep Melodic Set  🎧 | Black Coffee Style Vol.107,Afro House Mix,@AfroHouseMix-vibe,18737,"18,737 views",9 days ago,9,2081.89,6417,106.95,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,34.12,pIy4dKcxMhA,https://www.youtube.com/watch?v=pIy4dKcxMhA,"Salmos 23, 42 e 103 – Blues Gospel da Fé Que Guia, Cura e Ilumina o Caminho",Alma Em Adoração,@AlmaEmAdora%C3%A7%C3%A3o-t6x,3256765,"3,256,765 views",9 months ago,270,12062.09,1001,16.68,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,34.11,KL8fIVFdeUk,https://www.youtube.com/watch?v=KL8fIVFdeUk,Música Gospel 1 hora de louvor Para Ouvir e Descansar em Deus (Louvores Mais Tocadas),Som da presença,/channel/UCtISnyjHmYL6CWE4x3N__-w,431865,"431,865 views",7 months ago,210,2056.5,4779,79.65,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,34.05,XOksruBuWp8,https://www.youtube.com/watch?v=XOksruBuWp8,Proverbios en Blues: Cuando la Alabanza Rompe el Dolor que el Alma Ocultó,Alma en Blues,@AlmaenBlues,303813,"303,813 views",5 months ago,150,2025.42,5345,89.08,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,33.51,ecCHRQQMx6Y,https://www.youtube.com/watch?v=ecCHRQQMx6Y,Afro House 2026 Mix | Deep Melodic Set  🎧 | Black Coffee Style Vol.97,Afro House Mix,@AfroHouseMix-vibe,24545,"24,545 views",2 weeks ago,14,1753.21,6386,106.43,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,33.47,S_W-RVgA454,https://www.youtube.com/watch?v=S_W-RVgA454,Coffe Jazz Cristiano para trabajar y estudiar | ☕ Café matutino con Jesús | Salmos Cantados,Naiah Soul,/channel/UCmjvXvfVBNHq1F1CmZ992Ww,207952,"207,952 views",4 months ago,120,1732.93,3965,66.08,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,33.32,t0DTLtD-Lak,https://www.youtube.com/watch?v=t0DTLtD-Lak,Helena Duarte - As Mais Tocadas | Louvores Gospel Mais Ouvidos 2026,Helena Duarte,/channel/UCRZA1AKuFzyO3ljw8KJIllQ,199053,"199,053 views",4 months ago,120,1658.78,5016,83.6,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,33.21,t_CUskpG_lk,https://www.youtube.com/watch?v=t_CUskpG_lk,Liquid Gold: 1 Hour of Most Beautiful Drum and Bass 2026 🌊,The Booysen Echoes,@TheBooysenEchoes,192598,"192,598 views",4 months ago,120,1604.98,3692,61.53,True
discovery_dark_academia_piano,dark academia piano playlist for reading 1 hour,33.05,pvbX0WOfmlc,https://www.youtube.com/watch?v=pvbX0WOfmlc,you are studying with some classical music in an ancient academy | a playlist,Hexen and 2 more,,1670390,"1,670,390 views",3 years ago,1095,1525.47,3623,60.38,True
discovery_cinematic_celtic_ambient,dark celtic ambient music for studying 1 hour,32.93,6yTLaqO5kmA,https://www.youtube.com/watch?v=6yTLaqO5kmA,1 Hour of Celtic Forest Music - For the Pack,Adrian von Ziegler,/channel/UCSeJA6az0GrNM4_-pl3HQSQ,2670981,"2,670,981 views",5 years ago,1825,1463.55,3768,62.8,True
discovery_cinematic_celtic_ambient,dark celtic ambient music for studying 1 hour,32.72,2-M9-6OSYMY,https://www.youtube.com/watch?v=2-M9-6OSYMY,1 Hour of Relaxing Celtic Harp Music by Adrian von Ziegler,Adrian von Ziegler,/channel/UCSeJA6az0GrNM4_-pl3HQSQ,2973233,"2,973,233 views",6 years ago,2190,1357.64,3608,60.13,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,32.51,7bDmcn0SVOo,https://www.youtube.com/watch?v=7bDmcn0SVOo,HABIBI AFRO HOUSE REMIX 2026 | Afro House Mix 2026 #afrohouse #2026 #remix,D'habibi afro,@Dhabibiafro-e1o,31265,"31,265 views",5 days ago,5,6253.0,4493,74.88,True
discovery_dark_academia_piano,dark academia piano playlist for reading 1 hour,31.89,z5aQ78ljbW8,https://www.youtube.com/watch?v=z5aQ78ljbW8,a playlist to read/study in your room (dark academia),nobody,@nouboudy,1383020,"1,383,020 views",4 years ago,1460,947.27,4090,68.17,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,31.82,pmW-HSHTh88,https://www.youtube.com/watch?v=pmW-HSHTh88,"Christian Lofi Playlist | 1 Hour of Worship, Stress Relief, Devotion, Study | Lofi Beats for Prayer",REDEFINED TV,@Beredefined,332859,"332,859 views",1 year ago,365,911.94,4850,80.83,True
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,31.72,PuYLl8eLAd4,https://www.youtube.com/watch?v=PuYLl8eLAd4,Mi Corazón Te Adora ✝️ Mi Cristo – Blues Gospel Profundo | Cruz & Blues Worship Música Cristiana 🙏🔥,BLUES GOSPEL,@BLUESGOSPEL-u3l,77403,"77,403 views",3 months ago,90,860.03,6492,108.2,True
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,31.65,vdc0zijxpNs,https://www.youtube.com/watch?v=vdc0zijxpNs,𝐃𝐚𝐫𝐤 𝐀𝐜𝐚𝐝𝐞𝐦𝐢𝐚 𝐌𝐮𝐬𝐢𝐜 𝐀𝐦𝐛𝐢𝐞𝐧𝐜𝐞 𝐖𝐢𝐭𝐡 𝐑𝐚𝐢𝐧 𝐒𝐨𝐮𝐧𝐝𝐬 | 𝐌𝐞𝐥𝐚𝐧𝐜𝐡𝐨𝐥𝐢𝐜 𝐏𝐢𝐚𝐧𝐨 | 𝐒𝐭𝐮𝐝𝐲 𝐌𝐮𝐬𝐢𝐜,𝐑𝐄𝐆𝐍𝐔𝐌 𝐔𝐌𝐁𝐑𝐀𝐄,/channel/UCfZVLUVgZGUaiSV_jNNiHnw,905865,"905,865 views",3 years ago,1095,827.27,3611,60.18,True
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,31.55,m_1QEKtn3Gg,https://www.youtube.com/watch?v=m_1QEKtn3Gg,AFRO HOUSE 2026 🔥 1 Hour Deep Tribal Mix | Sunset Vibes | KORA House,KORA House,@KORAHouse-l2z,23177,"23,177 views",1 month ago,30,772.57,5534,92.23,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,31.45,NLLxpoeUjJQ,https://www.youtube.com/watch?v=NLLxpoeUjJQ,"Jesus, I Can't Fight This Battle Alone 🙏 2 Hours of Deep Gospel Blues Worship",Golden Soul Worship,@GoldenSoulWorship,6509,"6,509 views",9 days ago,9,723.22,7119,118.65,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,30.72,Og2uIxnPaog,https://www.youtube.com/watch?v=Og2uIxnPaog,"Jesus, My Heart Can't Take Anymore 🙏  2 Hours of Deep Gospel Worship",Golden Soul Worship,@GoldenSoulWorship,5073,"5,073 views",2 weeks ago,14,362.36,7132,118.87,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.63,BkkVXU32lwA,https://www.youtube.com/watch?v=BkkVXU32lwA,60 Minute [ 1 Hour ] Countdown Timer Flip clock ♫ / With Jazz + Bell 🔔,millionreason,@millionreason,573875,"573,875 views",5 years ago,1825,314.45,3630,60.5,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,30.61,tfCf9afmYNY,https://www.youtube.com/watch?v=tfCf9afmYNY,Christian lofi~1 hr Study and Productivity Session~lofi to study and relax to~Yoni Charis,Yoni Charis,/channel/UCOjO2mZ3MZE9P__xDxTv27A,556284,"556,284 views",5 years ago,1825,304.81,3642,60.7,True
current_jazz_lounge,jazz cafe music for work study relaxing 1 hour,30.51,qj9NFFvJ7o4,https://www.youtube.com/watch?v=qj9NFFvJ7o4,1 Hour Jazz Music | Coffee Bar | Instrumental Lounge Music ♫446,Lantern,@LanternLofiChill,935013,"935,013 views",10 years ago,3650,256.17,3600,60.0,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,30.51,t_3neEVbKSo,https://www.youtube.com/watch?v=t_3neEVbKSo,"☕️Christian Lofi Playlist | 1 Hour+ of Study, Chill, Stress Relief, Prayer, Devotion Beats",REDEFINED TV,@Beredefined,84356,"84,356 views",11 months ago,330,255.62,6229,103.82,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,30.18,noyiIwb2qt8,https://www.youtube.com/watch?v=noyiIwb2qt8,Às Vezes a Alma Cansa? 7 Salmos Cantados para Restaurar (Blues Gospel),Entre Salmos e Blues,@EntreSalmoseBlues,21442,"21,442 views",8 months ago,240,89.34,7181,119.68,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.15,ol6bmZH7RUE,https://www.youtube.com/watch?v=ol6bmZH7RUE,Quando o Blues Cura a Alma 2 | Blues Cristão | Salmos Que Restaura o Coração,Voz do Salmista,@vozdosalmista,17451,"17,451 views",8 months ago,240,72.71,6138,102.3,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,30.12,1CkcUDUW2k8,https://www.youtube.com/watch?v=1CkcUDUW2k8,DEUS CONHECE SUA DOR 🙏 Os Melhores Louvores Gospel Blues Para Acalmar Sua Alma,Country Blues e Fé,@CountryBlueseF%C3%A9,1300,"1,300 views",3 weeks ago,21,61.9,6213,103.55,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.12,LnzpVI84RfY,https://www.youtube.com/watch?v=LnzpVI84RfY,"Quando o Blues Encontra o Espírito Santo | 1h30 de Blues Cristão Profundo | Louvor, Paz e Presença",Voz do Salmista,@vozdosalmista,14626,"14,626 views",8 months ago,240,60.94,5520,92.0,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.12,XqBP_wRP8yg,https://www.youtube.com/watch?v=XqBP_wRP8yg,Harpa Cristã em Blues — 1h30 de Paz | Louvores Antigos em Blues Gospel,Louvor com Blues,/channel/UCjhJUd_wRiFyVcLOI8RTLBw,16535,"16,535 views",9 months ago,270,61.24,5545,92.42,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,30.05,vdxIBgi8F8Q,https://www.youtube.com/watch?v=vdxIBgi8F8Q,🙏 MÚSICA CRISTIANA PARA ORAR Y DESCANSAR | 1 Hora 30 Min de Gospel Blues,El Camino da Fé,@caminodefe-q5p,477,477 views,3 weeks ago,21,22.71,5900,98.33,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.04,1lvsrYSOZK4,https://www.youtube.com/watch?v=1lvsrYSOZK4,"Sermão do Monte em Blues Cristão | Palavras de Jesus Que Curam a Alma (Mateus 5, 6 e 7)",Voz do Salmista,@vozdosalmista,4946,"4,946 views",8 months ago,240,20.61,5722,95.37,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.03,FISqaQYm5bQ,https://www.youtube.com/watch?v=FISqaQYm5bQ,"1H30 de Harpa Cristã em Blues Gospel 🎧 Louvor, Paz e Presença de Deus | Coletânea Especial",Raízes do Céu – Gospel Blues,@Ra%C3%ADzesdoC%C3%A9uGospelBlues,4488,"4,488 views",9 months ago,270,16.62,5439,90.65,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,30.02,5NnwQ2Vj_dE,https://www.youtube.com/watch?v=5NnwQ2Vj_dE,💻✍🏻Lofi Cristiano Para Trabajar/Estudiar | Música Instrumental Que te Ayuda a Concentrarte,Soul Lo Fi,@LoFiCristiano,16462,"16,462 views",5 years ago,1825,9.02,5735,95.58,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.01,nktKNUMXC3g,https://www.youtube.com/watch?v=nktKNUMXC3g,Blues Cristão Especial Jesus | 1h30 de Louvores Profundos Para Descansar a Alma,Voz do Salmista,@vozdosalmista,639,639 views,7 months ago,210,3.04,6089,101.48,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.01,xaRzQUlYBbw,https://www.youtube.com/watch?v=xaRzQUlYBbw,Worship in Heaven 4K – Crown Him with Hallelujah & Hosanna | 1h30 Heavenly Choir for the King,Divine Harmony Choir,@DivineHarmonyChoir,1632,"1,632 views",1 year ago,365,4.47,5588,93.13,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.0,vRlDzEUCz4Y,https://www.youtube.com/watch?v=vRlDzEUCz4Y,"1H30 Gospel Blues Worship Songs | Best Christian Blues for Prayer, Praise & Thanksgiving",Urban Grace Theory,@UrbanGraceTheory,21,21 views,3 months ago,90,0.23,5616,93.6,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.0,5x2P7XVtClw,https://www.youtube.com/watch?v=5x2P7XVtClw,"Christian Worship Lofi R&B Soul Lofi Gospel Playlist |  1h30 Hour of Worship, Stress Relief",Selah Soul | R&B Gospel Lofi Soul,@RbGospelLofiSoul,82,82 views,9 months ago,270,0.3,5538,92.3,True
current_spanish_gospel_blues,Blues Cristiano en español alabanzas cristianas 1H30,30.0,6N3ScpY3O0I,https://www.youtube.com/watch?v=6N3ScpY3O0I,Écoute ce que la Bible dit sur l’amour de Dieu pour toi – accompagné de Jazz & RNB,Vibes Divines Pour l'Âme,@VibesDivinespourlame,3,3 views,6 months ago,180,0.02,5977,99.62,True
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,30.0,SBURY8-YXG4,https://www.youtube.com/watch?v=SBURY8-YXG4,MEDIEVAL CASTLE RAVE | 1H30 Dark Deep House Mix — No Vocals,Noir Pulse — Dark Deep House,@NoirPulseDarkDeepHouse,,No views,20 minutes ago,0.5,,5863,97.72,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,30.0,ljRnSmqoDSg,https://www.youtube.com/watch?v=ljRnSmqoDSg,🌧️ Rainy Night Jazz Cafe | Smooth Jazz & Coffee Shop Ambience for Deep Focus,Velvet Bamboo Jazz,@VelvetBambooJazz,72,72 views,1 month ago,30,2.4,6124,102.07,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,29.4,8RuwJv64LN8,https://www.youtube.com/watch?v=8RuwJv64LN8,"Sertanejo Gospel 2026 - Louvores para Acalmar a Alma, Fortalecer a Fé e Ouvir com Deus",Música Meu Refúgio,/channel/UCpvKkwQqa8sdWpfzIs8e4lA,1164016,"1,164,016 views",4 months ago,120,9700.13,1915,31.92,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,28.37,8BW8TECjRkk,https://www.youtube.com/watch?v=8BW8TECjRkk,Seleção de Louvores Clássicos – 30 Minutos de Adoração Reverente | @HinosComIA 2025,Hinos Com IA,/channel/UCxnZpdE_nhjVyPk0LUfFJfg,2204479,"2,204,479 views",8 months ago,240,9185.33,1894,31.57,False
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,26.56,aiBrtu6_YYY,https://www.youtube.com/watch?v=aiBrtu6_YYY,Spanish Afro House 2026 🌅 | Deep Spanish Latin Afro House Sunset Vibes & Mix | 1 HOUR Vol. 15,Casa del Solano,@CasadelSolano,98405,"98,405 views",1 month ago,30,3280.17,3889,64.82,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,26.19,xgsdwvQie_4,https://www.youtube.com/watch?v=xgsdwvQie_4,AFRO HOUSE 2026 | Summer House Mix | Deep Melodic & Hypnotic Set 🔥 Black Coffee Style Vol. 34,Sahara Velvet,/channel/UCBALp3F-ijnJYue-1nUBXxQ,242854,"242,854 views",1 month ago,30,8095.13,3275,54.58,False
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,26.06,AEcKtEjQkdA,https://www.youtube.com/watch?v=AEcKtEjQkdA,Tô Cansado de Ser Forte — Pra Quem Cuida de Todo Mundo e Ninguém Cuida de Você | Blues Gospel,Espírito que Adora,/channel/UCVgKy72L0g0YbIiHJsegHxQ,963448,"963,448 views",4 months ago,120,8028.73,1317,21.95,False
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,24.98,TOmU4nWDrT4,https://www.youtube.com/watch?v=TOmU4nWDrT4,"SUMMER AFRO HOUSE Sunset Mix (Avicii, The Weeknd, Coldplay, Diplo) - Bois de Rose by Settow - VOL.5",Settow,/channel/UCGoneC-r5rZxcK-JQdeu1yA,5466206,"5,466,206 views",2 years ago,730,7487.95,3577,59.62,False
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,24.08,jUtdUmMo9MI,https://www.youtube.com/watch?v=jUtdUmMo9MI,stay focused | Dark Academia Playlist,Dark Academy,@dark_academy_sound,2569181,"2,569,181 views",1 year ago,365,7038.85,3286,54.77,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,22.54,he9RPaTjtlY,https://www.youtube.com/watch?v=he9RPaTjtlY,Señor sana mi corazón roto💔| Ya no aguanto mas | Blues Gospel | 1 hora de Adoración Profunda,Latin Music Gospel,@latinmusicgospel,376324,"376,324 views",2 months ago,60,6272.07,3461,57.68,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,22.11,5Wq23dGmzC8,https://www.youtube.com/watch?v=5Wq23dGmzC8,"Deus é Deus - Louvor de Poder, Fé e Milagres 🙌",Lourenzo Vozan ,/channel/UCo5h9HTmLElRpTXny-Gw1yw,1634559,"1,634,559 views",9 months ago,270,6053.92,200,3.33,False
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,21.73,kLf3drTRhks,https://www.youtube.com/watch?v=kLf3drTRhks,Chill Summer Deep House Mix - Sunset Vibes by Paxtone,Paxtone,@paxtone_music,4282468,"4,282,468 views",2 years ago,730,5866.39,3574,59.57,False
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,21.45,UudWlDzqYtA,https://www.youtube.com/watch?v=UudWlDzqYtA,Por Isso Ando Sozinho | Dark Country Brazil 🇧🇷,Dark Country Brazil ,/channel/UC8ljSs2B60WvUYc0hoCNhfA,1030157,"1,030,157 views",6 months ago,180,5723.09,266,4.43,False
